,Date,MPC,PDR,VAR,AVG,VAR70,VAR85,VAR99
874,6/23/2023,111.639999,0.001972573,0.001160604,0.000674597,109.44792326671103,107.5605192982577,102.89907135092646
875,6/26/2023,113.040001,0.012462348,0.001159437,0.000688069,109.67876356695957,107.77734941431719,103.15281155097748
876,6/27/2023,113.980003,0.008281274,0.001158179,0.000696737,111.05170993472744,109.1274162413785,104.44770559421858
877,6/28/2023,115.099998,0.009778278,0.001156952,0.000707092,111.98444326719842,110.04200484685828,105.30318494970702
878,6/29/2023,116.339996,0.010715606,0.001155748,0.000718491,113.07723594101907,111.13090515588851,106.37449494242597
879,6/30/2023,116.599998,0.002232353,0.001154436,0.000720213,114.29619296364483,112.32656503422264,107.52833749662392
880,7/3/2023,117.540001,0.008029453,0.001153185,0.000728519,114.55351778217153,112.57062635450555,107.71780267885343
881,7/5/2023,116.209999,-0.011379819,0.001152042,0.000714775,115.50110923256884,113.51377860764353,108.64240372376548
882,7/6/2023,113.339996,-0.025006775,0.001151485,0.000685613,114.17361409957384,112.20598833350395,107.39713619467555
883,7/7/2023,118.019997,0.040461961,0.001151971,0.00073066,111.34548185210362,109.4296314925478,104.75597145684957
884,7/10/2023,117.839996,-0.001526338,0.001150674,0.000728106,115.96213170566695,113.96031047729471,109.07635216797055
885,7/11/2023,120.010002,0.018247351,0.00114972,0.000747902,115.7868248495758,113.79044738448943,108.92057014708952
886,7/12/2023,119.959999,-0.000416744,0.001148424,0.000746588,117.91201194489571,115.87915594618035,110.90873457457633
887,7/13/2023,119.919998,-0.000333508,0.00114713,0.00074537,117.85706721418936,115.83042102980001,110.89326716960547
888,7/14/2023,118.410004,-0.012671625,0.001146041,0.000730261,117.83209092292797,115.80879927244341,110.85394009591131
889,7/17/2023,118.129997,-0.002367525,0.001144763,0.000726776,116.34373807372239,114.34051109654224,109.4641024787992
890,7/18/2023,119.43,0.010944738,0.001143594,0.000738257,116.07309806255417,114.07937210076949,109.21074442624575
891,7/19/2023,122.110001,0.02219186,0.001142826,0.000762335,117.35276370257186,115.3372217174282,110.4065765389543
892,7/20/2023,124.25,0.017373379,0.001141854,0.000780957,119.99509672467715,117.93999534994042,112.89701313700051
893,7/21/2023,125.82,0.012556649,0.00114073,0.000794144,122.08814107189059,119.99424065996068,114.86854571392959
894,7/24/2023,128.389999,0.020220185,0.001139876,0.000815873,123.64546954164453,121.5197225964332,116.36559762967715
895,7/25/2023,128.610001,0.001712078,0.001138603,0.000816875,126.15987487331243,124.00495224072596,118.72494940370896
896,7/26/2023,130.350006,0.013438609,0.00113751,0.000830961,126.37621403748132,124.21097412411851,118.91306366077362
897,7/27/2023,129.580002,-0.00592472,0.001136293,0.00082343,128.1083014796713,125.90410199913144,120.53299716760907
898,7/28/2023,131.830002,0.017214762,0.001135326,0.000841683,127.338664501532,125.15851869834665,119.84390048210675
899,7/31/2023,133.020004,0.008986294,0.001134137,0.000850743,129.54583154457043,127.3360714882105,121.93323729917617
900,8/1/2023,134.940002,0.014330727,0.001133079,0.000865721,130.7194059737053,128.492947575138,123.02673967370185
901,8/2/2023,135.869995,0.006868259,0.001131861,0.000872383,132.62291080663607,130.35473671213362,124.82570639165787
902,8/3/2023,136.220001,0.002572724,0.001130609,0.000874268,133.5422231265457,131.25791960628632,125.67893043581286
903,8/4/2023,137.949997,0.012620046,0.00112951,0.000887275,133.88207629667505,131.60159037564463,125.99584863696062
904,8/7/2023,140.0,0.014751144,0.001128473,0.000902611,135.58584699390488,133.27657865015001,127.61879600786654
905,8/8/2023,141.779999,0.012634131,0.001127378,0.000915574,137.60565890037972,135.25757139695284,129.522615135516
906,8/9/2023,144.050003,0.015883929,0.001126381,0.000932096,139.3570065197354,136.97533856131042,131.1590364406417
907,8/10/2023,145.279999,0.008502426,0.001125202,0.000940442,141.58017367868686,139.17129222775515,133.2578077168983
908,8/11/2023,149.75,0.030304329,0.001124911,0.000972781,142.80833596942617,140.37633611588072,134.42346599340644
909,8/14/2023,148.539993,-0.008113002,0.001123764,0.000962786,147.20444138348242,144.70334425142272,138.57820021318798
910,8/15/2023,142.619995,-0.04067052,0.001124432,0.000917035,146.0101351586456,143.52631741773075,137.45456833622995
911,8/16/2023,141.399994,-0.008591005,0.001123297,0.000906598,140.18410174099657,137.80373607467678,131.9468489612498
912,8/17/2023,142.490005,0.007679146,0.001122115,0.000914024,138.98423232714907,136.62750107823783,130.84147808428335
913,8/18/2023,144.619995,0.014837721,0.001121099,0.000929275,140.0633079451409,137.68143562121216,131.8359317811546
914,8/21/2023,142.850006,-0.012314407,0.001120064,0.000914785,142.16017623612643,139.73985031417638,133.8300037992731
915,8/22/2023,142.949997,0.000699727,0.00111884,0.00091455,140.40926561132085,138.01668341939916,132.20573055154316
916,8/23/2023,143.25,0.002096458,0.00111762,0.00091584,140.51248086093943,138.11933629592806,132.2683129346606
917,8/24/2023,143.600006,0.002440343,0.001116403,0.000917503,140.81609207223698,138.43044104129544,132.56548428025826
918,8/25/2023,143.979996,0.002642675,0.00111519,0.000919382,141.1491587177282,138.74499095097192,132.89961103385411
919,8/28/2023,143.029999,-0.006619982,0.001114039,0.000911178,141.53566436241798,139.13057991243028,133.25759964847964
920,8/29/2023,143.270004,0.001676598,0.001112829,0.00091201,140.60358815530245,138.2204037875192,132.39526932774066
921,8/30/2023,143.139999,-0.000907825,0.001111624,0.000910034,140.8381031885995,138.45314241369022,132.63639588302055
922,8/31/2023,142.770004,-0.002588194,0.001110431,0.00090624,140.707864702186,138.3264837659257,132.48386109721676
923,9/1/2023,145.960007,0.022097688,0.001109714,0.000929199,140.3375809478748,137.9593159403877,132.16474967548575
924,9/5/2023,147.020004,0.007236,0.001108556,0.000936025,143.4756333411694,141.05603895575746,135.12490751604037
925,9/6/2023,147.889999,0.005900088,0.001107385,0.000941391,144.5325480642963,142.0811386308218,136.08893671884428
926,9/7/2023,150.889999,0.02008234,0.001106584,0.000962062,145.38955936691335,142.93726855930686,136.9607194673071
927,9/8/2023,155.309998,0.028872019,0.00110623,0.00099217,148.33500891758564,145.83334947534615,139.73314996937108
928,9/11/2023,154.070007,-0.008016017,0.001105125,0.000982463,152.68996161949948,150.12204373206654,143.8129779747254
929,9/12/2023,155.830002,0.011358592,0.001104051,0.000993632,151.46843704361874,148.91360079929996,142.658873619397
930,9/13/2023,155.479996,-0.002248602,0.001102875,0.000990146,153.20756227635061,150.62988850858306,144.29003496979735
931,9/14/2023,156.190002,0.004556147,0.001101704,0.000993976,152.8608089796647,150.28870699596214,143.96252338558415
932,9/15/2023,153.809998,-0.015355166,0.001100809,0.000976434,153.55130620776745,150.96477269158476,144.65176715873469
933,9/18/2023,156.339996,0.016315036,0.001099881,0.000992874,151.22891062087564,148.66942524568572,142.42970973933785
934,9/19/2023,152.149994,-0.02716626,0.001099551,0.000962725,153.72454670778498,151.12694458606666,144.8016297238928
935,9/20/2023,152.669998,0.003411879,0.001098382,0.000965344,149.59048055218963,147.07605354252127,140.89178754014677
936,9/21/2023,154.770004,0.013661454,0.00109738,0.000978909,150.10092852549354,147.57635774936233,141.39299161375297
937,9/22/2023,153.460007,-0.008500177,0.001096305,0.000968792,152.16546310120978,149.6048508135589,143.3475521378117
938,9/25/2023,154.199997,0.004810449,0.001095152,0.000972888,150.87915806069105,148.34354311869643,142.15434816161795
939,9/26/2023,151.020004,-0.020838137,0.001094491,0.00094966,151.61574652252477,149.0722982197347,142.85914380905203
940,9/27/2023,152.429993,0.009293123,0.001093401,0.000958536,148.4848096490349,145.98777267203968,139.87466161178708
941,9/28/2023,154.429993,0.013035446,0.001092394,0.00097137,149.875400603314,147.3549539676404,141.1851305857634
942,9/29/2023,151.339996,-0.020211939,0.00109171,0.000948882,151.858505158181,149.30315117051242,143.03906511196604
943,10/2/2023,150.020004,-0.00876029,0.001090652,0.000938586,148.79810769663078,146.29992174141293,140.18974534802516
944,10/3/2023,147.270004,-0.018500981,0.001089897,0.000917994,147.51433538399752,145.04086065790756,138.9965293551186
945,10/4/2023,141.889999,-0.037215561,0.001090281,0.000877641,144.80456119921251,142.37477262858818,136.43149421414583
946,10/5/2023,142.279999,0.002744838,0.001089132,0.000879614,139.49999035031223,137.1552073462512,131.4152769925762
947,10/6/2023,143.179993,0.006305591,0.001088013,0.000885344,139.890665073033,137.53976268527256,131.79290936803616
948,10/9/2023,146.570007,0.023400647,0.001087399,0.000909094,140.76689883309143,138.41645510765179,132.63298078312496
